istilah,pengertian,undang_undang,uu,url,status
Hak Terkait,"Hak Terkait adalah hak yang berkaitan dengan Hak Cipta yang merupakan hak eksklusif bagi pelaku pertunjukan, produser fonogram, atau lembaga Penyiaran.",Undang-Undang Nomor 28 Tahun 2014,Hak Cipta,https://paralegal.id/pengertian/hak-terkait/,OK
Hak Tolak,"Hak Tolak adalah hak wartawan karena profesinya, untuk menolak mengungkapkan nama atau identitas lainnya dari sumber berita yang harus dirahasiakannya",Undang-Undang Nomor 40 Tahun 1999,Pers,https://paralegal.id/pengertian/hak-tolak/,OK
Hak Ulayat,"Hak Ulayat adalah hak persekutuan yang dimiliki oleh Masyarakat Adat tertentu atas suatu wilayah tertentu yang merupakan lingkungan hidup para warganya, yang meliputi hak untuk memanfaatkan tanah, hutan, dan Air beserta isinya sesuai dengan ketentuan peraturan perundang-undangan",Undang-Undang Nomor 17 Tahun 2019,Sumber Daya Air,https://paralegal.id/pengertian/hak-ulayat/,OK
Hak Ulayat Masyarakat Hukum Adat,"Hak Ulayat Masyarakat Hukum Adat atau yang serupa itu yang selanjutnya disebut Hak Ulayat adalah hak Masyarakat Hukum Adat yang bersifat komunal untuk menguasai, mengelola dan/atau memanfaatkan, serta melestarikan wilayah adatnya sesuai dengan tata nilai dan hukum adat yang berlaku.",Peraturan Daerah Provinsi Sumatera Barat Nomor 7 Tahun 2023,Tanah Ulayat,https://paralegal.id/pengertian/hak-ulayat-masyarakat-hukum-adat/,OK
Hakim,"Hakim adalah hakim pada Mahkamah Agung dan hakim pada badan peradilan yang berada di bawahnya dalam lingkungan peradilan umum, lingkungan peradilan agama, lingkungan peradilan militer, lingkungan peradilan tata usaha negara, dan hakim pada pengadilan khusus yang berada dalam lingkungan peradilan tersebut",Undang-Undang Nomor 48 Tahun 2009,Kekuasaan Kehakiman,https://paralegal.id/pengertian/hakim/,OK
Hakim Ad Hoc,"Hakim ad hoc adalah hakim yang bersifat sementara yang memiliki keahlian dan pengalaman di bidang tertentu untuk memeriksa, mengadili, dan memutus suatu perkara yang pengangkatannya diatur dalam undang-undang",Undang-Undang Nomor 48 Tahun 2009,Kekuasaan Kehakiman,https://paralegal.id/pengertian/hakim-ad-hoc/,OK
Hakim Pengawas,Hakim Pengawas adalah hakim yang ditunjuk oleh Pengadilan dalam putusan pailit atau putusan penundaan kewajiban pembayaran utang,Undang-Undang Nomor 37 Tahun 2004,Kepailitan dan Penundaan Kewajiban Pembayaran Utang,https://paralegal.id/pengertian/hakim-pengawas/,OK
Halte,Halte adalah tempat pemberhentian Kendaraan Bermotor Umum untuk menaikkan dan menurunkan penumpang,Undang-Undang Nomor 22 Tahun 2009,Lalu Lintas dan Angkutan Jalan,https://paralegal.id/pengertian/halte/,OK
Hama dan Penyakit Hewan Karantina,"Hama dan Penyakit Hewan Karantina yang selanjutnya disebut HPHK adalah Hama, Hama dan Penyakit, dan Penyakit Hewan berupa organisme yang dapat merusak, mengganggu kehidupan, atau menyebabkan kematian hewan, membahayakan kesehatan manusia, menimbulkan kerugian sosial, ekonomi yang bersifat nasional dan perdagangan internasional yang ditetapkan oleh Pemerintah Pusat untuk dicegah masuknya ke dalam, tersebarnya di dalam, dan keluarnya dari wilayah Negara Kesatuan Republik Indonesia.",Undang-Undang Nomor 21 Tahun 2019,"Karantina Hewan, Ikan, dan Tumbuhan",https://paralegal.id/pengertian/hama-dan-penyakit-hewan-karantina/,OK
Telepon Seluler,"Telepon Seluler adalah alat perlengkapan yang digunakan dalam berkomunikasi jarak jauh dengan menggunakan jaringan seluler dan jaringan nirkabel lainnya, yang terdiri atas smartphone dengan pos tarif/harmonized system 8517.13.00 dan telepon lainnya untuk jaringan seluler atau untuk jaringan tanpa kabel lainnya, tidak termasuk telepon satelit dengan pos tarif/harmonized system ex. 8517.14.00.",Peraturan Menteri Perindustrian Nomor 38 Tahun 2024,Tanda Pendaftaran Produk Telepon Seluler dan Komputer Tablet,https://paralegal.id/pengertian/telepon-seluler/,OK
Kontra Ideologi,"Kontra Ideologi adalah kegiatan melawan penyebaran paham atau ideologi radikal terorisme dalam bentuk lisan, tulisan dan media literasi lainnya baik secara langsung atau tidak langsung.",Peraturan Badan Nasional Penanggulangan Terorisme Nomor 2 Tahun 2023,Pelaksanaan Kontra Radikalisasi dalam Pencegahan Tindak Pidana Terorisme,https://paralegal.id/pengertian/kontra-ideologi/,OK
Sistem Pemantauan Kapal Perikanan,Sistem Pemantauan Kapal Perikanan yang selanjutnya disingkat SPKP adalah sistem pengawasan Kapal Perikanan dengan menggunakan peralatan yang telah ditentukan untuk mengetahui pergerakan dan aktivitas Kapal Perikanan.,Peraturan Pemerintah Nomor 11 Tahun 2023,Penangkapan Ikan Terukur,https://paralegal.id/pengertian/sistem-pemantauan-kapal-perikanan/,OK
Keterangan Ahli,"Keterangan Ahli adalah alat bukti dalam perkara pidana yang berupa keterangan dari Ahli pada tahap Penyelidikan, Penyidikan, Penuntutan, dan/atau pemeriksaan di sidang pengadilan.",Undang-Undang Nomor 20 Tahun 2025,Kitab Undang-Undang Hukum Acara Pidana,https://paralegal.id/pengertian/keterangan-ahli/,OK
Pemulihan Pascakonflik,"Pemulihan Pascakonflik adalah serangkaian kegiatan untuk mengembalikan keadaan dan memperbaiki hubungan yang tidak harmonis dalam masyarakat akibat Konflik melalui kegiatan rekonsiliasi, rehabilitasi, dan rekonstruksi",Undang-Undang Nomor 7 Tahun 2012,Penanganan Konflik Sosial,https://paralegal.id/pengertian/pemulihan-pascakonflik/,OK
"Hama dan Penyakit Hewan, Hama dan Penyakit Ikan, dan Organisme Pengganggu Tumbuhan","Hama dan Penyakit Hewan, Hama dan Penyakit Ikan, dan Organisme Pengganggu Tumbuhan yang selanjutnya disebut Hama dan Penyakit adalah organisme yang dapat merusak, mengganggu kehidupan, atau menyebabkan kematian Hewan, Ikan, atau Tumbuhan serta yang membahayakan kesehatan manusia dan menimbulkan kerugian ekonomi.",Undang-Undang Nomor 21 Tahun 2019,"Karantina Hewan, Ikan, dan Tumbuhan",https://paralegal.id/pengertian/hama-dan-penyakit-hewan-hama-dan-penyakit-ikan-dan-organisme-pengganggu-tumbuhan/,OK
Hama dan Penyakit Ikan Karantina,"Hama dan Penyakit Ikan Karantina yang selanjutnya disebut HPIK adalah semua Hama dan Penyakit ikan yang belum terdapat dan/atau telah terdapat hanya di Area tertentu di wilayah Negara Kesatuan Republik Indonesia yang dalam waktu relatif cepat dapat mewabah dan merugikan sosioekonomi atau yang dapat membahayakan kesehatan masyarakat yang ditetapkan oleh Pemerintah Pusat untuk dicegah masuk ke dalam, tersebar di dalam, dan/atau keluar dari wilayah Negara Kesatuan Republik Indonesia.",Undang-Undang Nomor 21 Tahun 2019,"Karantina Hewan, Ikan, dan Tumbuhan",https://paralegal.id/pengertian/hama-dan-penyakit-ikan-karantina/,OK
Hapus Buku Piutang Pajak,adalah tindakan administratif untuk menyesuaikan nilai Piutang Pajak agar sesuai dengan nilai bersih yang dapat direalisasikan.,Peraturan Menteri Keuangan Nomor 117 Tahun 2024,Tata Cara Penghapusan Piutang Pajak,https://paralegal.id/pengertian/hapus-buku-piutang-pajak/,OK
Hapus Tagih Piutang Pajak,Hapus Tagih Piutang Pajak adalah tindakan administratif untuk menghapus Piutang Pajak yang tidak dapat ditagih lagi berdasarkan ketentuan peraturan perundang-undangan di bidang perpajakan dari Laporan Keuangan Kementerian Keuangan.,Peraturan Menteri Keuangan Nomor 117 Tahun 2024,Tata Cara Penghapusan Piutang Pajak,https://paralegal.id/pengertian/hapus-tagih-piutang-pajak/,OK
Harga Air Baku,Harga Air Baku yang selanjutnya disingkat HAB adalah biaya yang ditetapkan berdasarkan biaya pemeliharaan dan pengendalian sumber daya Air Tanah.,Peraturan Menteri Energi dan Sumber Daya Mineral Nomor 5 Tahun 2024,Pedoman Penetapan Nilai Perolehan Air Tanah,https://paralegal.id/pengertian/harga-air-baku/,OK
Harga Eceran Tertinggi Minyak Goreng Sawit,Harga Eceran Tertinggi Minyak Goreng Sawit yang selanjutnya disebut HET adalah harga jual tertinggi Minyak Goreng Sawit kepada konsumen akhir di pasar rakyat dan/atau tempat penjualan eceran lainnya.,Peraturan Menteri Perdagangan Nomor 6 Tahun 2022,Penetapan Harga Eceran Tertinggi Minyak Goreng Sawit,https://paralegal.id/pengertian/harga-eceran-tertinggi-minyak-goreng-sawit/,OK
Harga Ekspor,Harga Ekspor adalah harga yang digunakan untuk penghitungan Bea Keluar.,Peraturan Menteri Keuangan Nomor 39/PMK.010/2022,Penetapan Barang Ekspor yang Dikenakan Bea Keluar dan Tarif Bea Keluar,https://paralegal.id/pengertian/harga-ekspor/,OK
Harga Jual,"Harga Jual adalah nilai berupa uang, termasuk semua biaya yang diminta atau seharusnya diminta oleh penjual karena penyerahan Barang Kena Pajak, tidak termasuk Pajak Pertambahan Nilai yang dipungut menurut Undang-Undang ini dan potongan harga yang dicantumkan dalam Faktur Pajak",Undang-Undang Nomor 42 Tahun 2009,Perubahan Ketiga atas Undang-Undang Nomor 8 Tahun 1983 tentang Pajak Pertambahan Nilai Barang dan Jasa dan Pajak Penjualan atas Barang Mewah,https://paralegal.id/pengertian/harga-jual/,OK
Harga Lelang,Harga Lelang adalah harga penawaran tertinggi yang diajukan oleh Peserta Lelang yang telah disahkan sebagai pemenang Lelang oleh Pejabat Lelang.,Peraturan Menteri Keuangan Nomor 122 Tahun 2023,Petunjuk Pelaksanaan Lelang,https://paralegal.id/pengertian/harga-lelang/,OK
Harga Pasar,Harga Pasar adalah harga yang dibayar dalam transaksi barang dan atau jasa sesuai kepentingan antara para pihak di pasar bersangkutan,Undang-Undang Nomor 5 Tahun 1999,Larangan Praktek Monopoli dan Persaingan Usaha Tidak Sehat,https://paralegal.id/pengertian/harga-pasar/,OK
Prosesor Data Pribadi,"Prosesor Data Pribadi adalah setiap orang, badan publik, dan organisasi internasional yang bertindak sendiri-sendiri atau bersama-sama dalam melakukan pemrosesan Data Pribadi atas nama Pengendali Data Pribadi.",Undang-Undang Nomor 27 Tahun 2022,Pelindungan Data Pribadi,https://paralegal.id/pengertian/prosesor-data-pribadi/,OK
Kuota Penangkapan Ikan,Kuota Penangkapan Ikan adalah alokasi sumber daya ikan atau jumlah ikan yang dapat dimanfaatkan dengan Penangkapan Ikan Terukur.,Peraturan Pemerintah Nomor 11 Tahun 2023,Penangkapan Ikan Terukur,https://paralegal.id/pengertian/kuota-penangkapan-ikan/,OK
Tanah Objek Reforma Agraria,"Tanah Objek Reforma Agraria yang selanjutnya disingkat TORA adalah tanah yang dikuasai oleh negara dan/atau tanah yang telah dimiliki, dikuasai, dan/atau dimanfaatkan oleh masyarakat untuk diredistribusi atau dilegalisasi.",Peraturan Presiden Nomor 62 Tahun 2023,Percepatan Pelaksanaan Reforma Agraria,https://paralegal.id/pengertian/tanah-objek-reforma-agraria/,OK
Prinsip Kewajaran dan Kelaziman Usaha yang Tidak Dipengaruhi oleh Hubungan Istimewa (Arm’s Length Principle),Prinsip Kewajaran dan Kelaziman Usaha yang Tidak Dipengaruhi oleh Hubungan Istimewa (Arm’s Length Principle) yang selanjutnya disebut Prinsip Kewajaran dan Kelaziman Usaha adalah prinsip yang berlaku di dalam praktik bisnis yang sehat yang dilakukan sebagaimana transaksi independen.,Peraturan Menteri Keuangan Nomor 136 Tahun 2024,Pengenaan Pajak Minimum Global Berdasarkan Kesepakatan Internasional,https://paralegal.id/pengertian/prinsip-kewajaran-dan-kelaziman-usaha-yang-tidak-dipengaruhi-oleh-hubungan-istimewa-arms-length-principle/,OK
Badan Nasional Pencarian dan Pertolongan,Badan Nasional Pencarian dan Pertolongan adalah lembaga pemerintah nonkementerian yang menyelenggarakan urusan pemerintahan di bidang Pencarian dan Pertolongan.,Undang-Undang Nomor 29 Tahun 2014,Pencarian dan Pertolongan,https://paralegal.id/pengertian/badan-nasional-pencarian-dan-pertolongan/,OK
Harga Patokan Ekspor,Harga Patokan Ekspor yang selanjutnya disingkat HPE adalah harga patokan yang ditetapkan secara periodik oleh menteri yang menyelenggarakan tugas dan fungsi pemerintahan di bidang perdagangan setelah berkoordinasi dengan menteri/kepala lembaga pemerintah non kementerian/kepala badan teknis terkait.,Peraturan Menteri Keuangan Nomor 39/PMK.010/2022,Penetapan Barang Ekspor yang Dikenakan Bea Keluar dan Tarif Bea Keluar,https://paralegal.id/pengertian/harga-patokan-ekspor/,OK
Harga Perkiraan Sendiri,"Harga Perkiraan Sendiri yang selanjutnya disingkat HPS adalah perkiraan harga barang/jasa yang ditetapkan oleh PPK yang telah memperhitungkan biaya tidak langsung, keuntungan dan Pajak Pertambahan Nilai.",Peraturan Presiden Nomor 12 Tahun 2021,Perubahan atas Peraturan Presiden Nomor 16 Tahun 2018 tentang Pengadaan Barang/Jasa Pemerintah,https://paralegal.id/pengertian/harga-perkiraan-sendiri/,OK
Harga Referensi,Harga Referensi adalah harga rata-rata internasional dan/atau harga rata-rata bursa komoditi tertentu di dalam negeri untuk penetapan tarif Bea Keluar yang ditetapkan secara periodik oleh menteri yang menyelenggarakan tugas dan fungsi pemerintahan di bidang perdagangan setelah berkoordinasi dengan menteri/kepala lembaga pemerintah non kementerian/ kepala badan teknis terkait.,Peraturan Menteri Keuangan Nomor 39/PMK.010/2022,Penetapan Barang Ekspor yang Dikenakan Bea Keluar dan Tarif Bea Keluar,https://paralegal.id/pengertian/harga-referensi/,OK
Harga Tidak Wajar,Harga Tidak Wajar adalah anomali harga yang diduga terjadi akibat perilaku Praktik Monopoli dan Persaingan Usaha Tidak Sehat.,Peraturan Ketua Komisi Pengawas Persaingan Usaha Nomor 2 Tahun 2023,Pedoman Dampak Negatif Praktik Monopoli dan Persaingan Usaha Tidak Sehat,https://paralegal.id/pengertian/harga-tidak-wajar/,OK
Hari Hujan,Hari Hujan adalah hari dengan curah hujan paling sedikit 1 mm/hari (satu milimeter per hari).,"Peraturan Badan Meteorologi, Klimatologi, dan Geofisika Nomor 11 Tahun 2019",Pengamatan dan Pengelolaan Data Kualitas Udara,https://paralegal.id/pengertian/hari-hujan/,OK
Hari Kerja Instansi Pemerintah,Hari Kerja Instansi Pemerintah adalah hari operasional bagi Instansi Pemerintah untuk kepentingan pelayanan publik.,Peraturan Presiden Nomor 21 Tahun 2023,Hari Kerja dan Jam Kerja Instansi Pemerintah dan Pegawai Aparatur Sipil Negara,https://paralegal.id/pengertian/hari-kerja-instansi-pemerintah/,OK
Hari Kerja Pegawai Aparatur Sipil Negara,Hari Kerja Pegawai Aparatur Sipil Negara yang selanjutnya disebut Hari Kerja Pegawai ASN adalah hari melaksanakan tugas kedinasan bagi Pegawai Aparatur Sipil Negara.,Peraturan Presiden Nomor 21 Tahun 2023,Hari Kerja dan Jam Kerja Instansi Pemerintah dan Pegawai Aparatur Sipil Negara,https://paralegal.id/pengertian/hari-kerja-pegawai-aparatur-sipil-negara/,OK
Hari Raya Keagamaan,"Hari Raya Keagamaan adalah Hari Raya Idul Fitri bagi Pekerja/Buruh yang beragama Islam, Hari Raya Natal bagi Pekerja/Buruh yang beragama Kristen Katholik dan Kristen Protestan, Hari Raya Nyepi bagi Pekerja/Buruh yang beragama Hindu, Hari Raya Waisak bagi Pekerja/Buruh yang beragama Budha, dan Hari Raya Imlek bagi Pekerja/Buruh yang beragama Konghucu.",Peraturan Menteri Ketenagakerjaan Nomor 6 Tahun 2016,Tunjangan Hari Raya Keagamaan bagi Pekerja/Buruh di Perusahaan,https://paralegal.id/pengertian/hari-raya-keagamaan/,OK
Harta Benda Wakaf,Harta Benda Wakaf adalah harta benda yang memiliki daya tahan lama dan/atau manfaat jangka panjang serta mempunyai nilai ekonomi menurut syariah yang diwakafkan oleh Wakif,Undang-Undang Nomor 41 Tahun 2004,Wakaf,https://paralegal.id/pengertian/harta-benda-wakaf/,OK
Harta Kekayaan dalam Perkawinan atau Syirkah,"Harta Kekayaan dalam Perkawinan atau Syirkah adalah harta yang diperoleh baik sendiri-sendiri atau bersama suami-istri selama dalam ikatan perkawinan berlangsung selanjutnya disebut harta bersama, tanpa mempersoalkan terdaftar atas nama siapa pun.",Instruksi Presiden Nomor 1 Tahun 1991,Penyebarluasan Kompilasi Hukum Islam,https://paralegal.id/pengertian/harta-kekayaan-dalam-perkawinan-atau-syirkah/,OK
Perintah Pengapalan (Shipping Instruction),Perintah Pengapalan (Shipping Instruction) adalah surat yang dibuat oleh pemilik barang atau perusahaan jasa pengurusan transportasi (shipper) yang ditujukan kepada carrier atau kapal (pelayaran) untuk menerima dan memuat muatan yang tertera dalam surat tersebut,Peraturan Menteri Perhubungan Nomor PM 5 Tahun 2024,Penyelenggaraan Kewajiban Pelayanan Publik untuk Angkutan Barang di Laut,https://paralegal.id/pengertian/perintah-pengapalan-shipping-instruction/,OK
Penyediaan Rumah Khusus,"Penyediaan Rumah Khusus adalah pembangunan rumah khusus yang berbentuk rumah tunggal dan rumah deret dengan tipologi berupa rumah tapak atau rumah panggung berserta prasarana, sarana, dan utilitas umum.",Peraturan Menteri Pekerjaan Umum dan Perumahan Rakyat Nomor 7 Tahun 2022,Pelaksanaan Bantuan Pembangunan Perumahan dan Penyediaan Rumah Khusus,https://paralegal.id/pengertian/penyediaan-rumah-khusus/,OK
Kode Etik Pasar,Kode Etik Pasar adalah norma moral profesional tentang perbuatan yang harus dilakukan dan yang harus dihindari yang menjadi pedoman berperilaku di Pasar Uang.,Peraturan Anggota Dewan Gubernur Bank Indonesia Nomor 24/9/PADG/2022,Penerapan Kode Etik Pasar dan Pelaksanaan Sertifikasi Tresuri,https://paralegal.id/pengertian/kode-etik-pasar/,OK
Konsul Kehormatan Negara Asing,"Konsul Kehormatan Negara Asing yang selanjutnya disebut Konsul Kehormatan adalah seorang warga negara Indonesia atau warga negara dari negara ketiga bukan warga negara dari negara pengirim, yang ditunjuk oleh pemerintah negara asing untuk melaksanakan tugas kekonsuleran di suatu wilayah tertentu di Indonesia.",Peraturan Menteri Luar Negeri Nomor 7 Tahun 2024,Pemberian Fasilitas Diplomatik,https://paralegal.id/pengertian/konsul-kehormatan-negara-asing/,OK
Peradilan Adat Nagari,Peradilan Adat Nagari atau yang disebut dengan nama lain adalah lembaga penyelesaian sengketa masyarakat di Nagari berdasarkan adat salingka Nagari yang bersifat mediasi.,Peraturan Daerah Provinsi Sumatera Barat Nomor 7 Tahun 2018,Nagari,https://paralegal.id/pengertian/peradilan-adat-nagari/,OK
Hasil Bersih Lelang,"Hasil Bersih Lelang adalah Pokok Lelang dikurangi Bea Lelang Penjual dan/atau pajak penghasilan atas penghasilan dari pengalihan hak atas tanah dan/atau bangunan (PPh Final) dalam Lelang dengan penawaran Harga Lelang eksklusif, atau Pokok Lelang dikurangi Bea Lelang Pembeli dalam Lelang dengan penawaran harga inklusif.",Peraturan Menteri Keuangan Nomor 122 Tahun 2023,Petunjuk Pelaksanaan Lelang,https://paralegal.id/pengertian/hasil-bersih-lelang/,OK
Hasil Hutan,"Hasil Hutan adalah benda-benda hayati, nonhayati dan turunannya, serta jasa yang berasal dari hutan",Undang-Undang Nomor 41 Tahun 1999,Kehutanan,https://paralegal.id/pengertian/hasil-hutan/,OK
Hasil Hutan Kayu,"Hasil Hutan Kayu adalah hasil hutan berupa kayu bulat, kayu bulat kecil, kayu olahan, atau kayu pacakan yang berasal dari kawasan hutan",Undang-Undang Nomor 18 Tahun 2013,Pencegahan dan Pemberantasan Perusakan Hutan,https://paralegal.id/pengertian/hasil-hutan-kayu/,OK
